,SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
9187,1170330,16000.0,1054885,7019,121,3.0,2001,906.0,Medium,1/29/2004 0:00,246,246,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Missouri,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9188,1170332,19500.0,1043158,4604,121,3.0,1999,3607.0,High,12/2/2004 0:00,310E,310,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9189,1170337,25000.0,1042547,4605,121,3.0,2006,1479.0,Low,2/10/2011 0:00,310G,310,G,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9190,1170341,19000.0,1012047,7277,121,3.0,1000,1638.0,Low,7/26/2007 0:00,950,950,,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Washington,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9191,1170345,25000.0,1062698,1990,121,3.0,1996,5493.0,Medium,12/15/2005 0:00,EX270LC,EX270,,,LC,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9192,1170347,20000.0,1056986,13244,121,3.0,1999,1784.0,Medium,8/26/2004 0:00,580LII,580,L,II,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Alabama,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9193,1170350,30500.0,1025583,3180,121,3.0,2001,2544.0,Medium,5/4/2006 0:00,580SUPER M,580,SUPER M,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9194,1170354,9000.0,1031669,18682,121,3.0,2002,1006.0,Medium,10/19/2006 0:00,SL7800,SL7800,,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,South Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9195,1170355,39000.0,1016928,1586,121,3.0,1993,2776.0,Low,12/14/2005 0:00,D5HIIXL,D5,H,II,XL,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",West Virginia,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
9196,1170356,53000.0,1065061,460,121,3.0,2000,10159.0,High,7/13/2006 0:00,PC300LC6,PC300,,LC,6,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",South Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9197,1170360,52000.0,1066842,460,121,3.0,1000,0.0,,2/10/2011 0:00,PC300LC6,PC300,,LC,6,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",South Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9198,1170361,28000.0,1061338,4699,121,3.0,1000,4466.0,Low,2/10/2011 0:00,544E,544,E,,,,Wheel Loader - 100.0 to 110.0 Horsepower,South Carolina,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Hydraulic,,,,,,,,,,,,,Standard,Conventional
9199,1170362,70000.0,248177,4116,121,3.0,2002,445.0,Low,3/11/2004 0:00,D5G,D5,G,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",South Carolina,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
9200,1170365,5250.0,1051596,18011,121,3.0,2001,648.0,Medium,11/16/2006 0:00,25GT,25,GT,,,,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,South Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
9201,1170366,19500.0,1063107,5658,121,3.0,2001,3109.0,Medium,11/15/2007 0:00,LB75B,LB75,B,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9202,1170370,36500.0,1024930,457,121,3.0,1000,10948.0,Medium,3/8/2007 0:00,PC300LC5,PC300,,LC,5,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,"11' 10""",Manual,None or Unspecified,Double,,,,,
9203,1170371,56000.0,1033222,1263,121,3.0,1000,11551.0,Low,6/9/2011 0:00,330BL,330,B,,L,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Oklahoma,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9204,1170372,8500.0,31030,13391,121,3.0,2004,1077.0,Medium,3/12/2009 0:00,301.8,301.8,,,,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
9205,1170374,40000.0,377663,23162,121,3.0,2006,2756.0,High,3/12/2009 0:00,312CL,312,C,,L,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,24 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,
9206,1170377,13500.0,1056446,9580,121,3.0,2006,1883.0,Medium,8/26/2011 0:00,T190,T190,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Virginia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,
9207,1170380,24500.0,1018560,19365,121,3.0,2004,0.0,,12/14/2006 0:00,ME6003,ME6003,,,,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,36 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9208,1170383,81000.0,1053426,2144,121,3.0,2006,1032.0,Medium,4/5/2007 0:00,SK210LC,SK210,,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
9209,1170384,78000.0,565759,1634,121,3.0,2004,5052.0,Medium,8/25/2011 0:00,D6RIIXL,D6,R,II,XL,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Indiana,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
9210,1170394,14000.0,1068125,9578,121,3.0,2002,949.0,Low,3/22/2007 0:00,S185,S185,,,,,Skid Steer Loader - Unidentified,Wisconsin,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9211,1170397,20000.0,757810,1564,121,3.0,1000,3406.0,Low,10/5/2006 0:00,D4HLGP,D4,H,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Louisiana,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
9212,1170399,25200.0,1044848,7939,121,3.0,2006,236.0,Low,5/20/2010 0:00,110,110,,,,Small,"Hydraulic Excavator, Track - 11.0 to 12.0 Metric Tons",Nevada,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9213,1170402,50000.0,1007307,23729,121,3.0,2004,3334.0,High,10/20/2005 0:00,PC138US-2,PC138,US,-2,,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Oregon,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,20 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9214,1170403,15000.0,1068392,4603,121,3.0,1996,3222.0,Medium,6/17/2004 0:00,310D,310,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9215,1170406,68000.0,1049154,1263,121,3.0,2000,9367.0,Medium,2/8/2007 0:00,330BL,330,B,,L,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Michigan,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9216,1170409,36000.0,1064143,3542,121,3.0,2002,2394.0,Medium,8/24/2006 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9217,1170418,52000.0,799090,12706,121,3.0,2008,1812.0,Medium,5/19/2011 0:00,D3KLGP,D3,K,,LGP,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,3 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
9218,1170426,16000.0,1060576,18111,121,3.0,2003,2242.0,Medium,8/27/2009 0:00,BL70,BL70,,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Nevada,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9219,1170428,13500.0,1005926,17311,121,3.0,2005,1238.0,Medium,11/18/2010 0:00,S175,S175,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Washington,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,High Flow,,,,,,,,,,,
9220,1170439,99000.0,766887,1333,121,3.0,1998,9252.0,Medium,9/7/2006 0:00,345BL,345,BL,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"12' 10""",None or Unspecified,None or Unspecified,Double,,,,,
9221,1170440,14000.0,524882,7019,121,3.0,2002,482.0,Medium,5/20/2004 0:00,246,246,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9222,1170442,43000.0,1004512,18220,121,3.0,2003,2084.0,Low,2/25/2010 0:00,G80,G80,,,,,Motorgrader - 45.0 to 130.0 Horsepower,Florida,MG,Motor Graders,All Wheel Drive,OROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
9223,1170444,34500.0,1050440,4735,121,3.0,1996,7068.0,Medium,3/11/2004 0:00,624G,624,G,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,WL,Wheel Loader,,EROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9224,1170445,35000.0,723891,3542,121,3.0,2003,2079.0,Medium,10/25/2007 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9225,1170450,21000.0,1020653,11861,121,3.0,1999,7664.0,Medium,9/10/2009 0:00,SK200,SK200,,,,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Idaho,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9226,1170453,81000.0,147871,3824,121,3.0,2001,8205.0,High,12/15/2005 0:00,950G,950,G,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Georgia,WL,Wheel Loader,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,3 Valve,,,,,23.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
9227,1170454,34500.0,1059896,331,121,3.0,1999,3207.0,Medium,12/15/2005 0:00,PC120-6,PC120,,-6,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Indiana,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,2 Valve,,,,,,,,,,,None or Unspecified,,,,,,,,,
9228,1170458,14500.0,1042151,587,121,3.0,1000,10918.0,High,11/1/2007 0:00,WA200-1,WA200,,-1,,,Wheel Loader - 100.0 to 110.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,,,,,,,,,,,2 Valve,,,,,,,,,,,,,,,,,,,,
9229,1170461,14000.0,1050518,3883,121,3.0,1000,4054.0,Low,7/7/2011 0:00,988B,988,B,,,Large,Wheel Loader - 350.0 to 500.0 Horsepower,Maryland,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9230,1170464,85000.0,149290,3362,121,3.0,1994,19132.0,High,11/15/2007 0:00,140G,140,G,,,,Motorgrader - 145.0 to 170.0 Horsepower,Florida,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 3 Function,None or Unspecified,Yes,Yes,Tip,"17.5""",,,,,,,,,,,,,,,
9231,1170480,10000.0,1060845,7261,121,3.0,1000,0.0,,1/25/2007 0:00,920,920,,,,,Wheel Loader - 90.0 to 100.0 Horsepower,Idaho,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9232,1170484,28000.0,1049090,2801,121,3.0,2001,14645.0,High,6/9/2011 0:00,EX450LC5,EX450,,LC,5,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Missouri,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9233,1170492,38000.0,601243,1580,121,3.0,2006,1854.0,Medium,9/3/2009 0:00,D5GLGP,D5,G,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
9234,1170493,11500.0,1021636,17318,121,3.0,2003,1768.0,Medium,7/9/2009 0:00,T250,T250,,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Virginia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,
9235,1170500,13000.0,711959,7113,121,3.0,1000,12920.0,Medium,3/26/2009 0:00,426,426,,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,Reversible,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9236,1170501,31000.0,1067201,3538,121,3.0,1999,2621.0,Medium,8/11/2005 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Wisconsin,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9237,1170503,14000.0,1043278,7113,121,3.0,1000,12665.0,High,5/31/2007 0:00,426,426,,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9238,1170504,29500.0,1065771,3350,121,3.0,1000,109.0,Low,2/25/2010 0:00,120G,120,G,,,,Motorgrader - 45.0 to 130.0 Horsepower,North Carolina,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,
9239,1170506,18500.0,530238,3433,121,3.0,2005,1032.0,Medium,10/25/2007 0:00,262B,262,B,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,Yes,Standard,,,,,,,,,,,
9240,1170519,29500.0,1012683,331,121,3.0,1998,5281.0,Medium,11/3/2005 0:00,PC120-6,PC120,,-6,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Indiana,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9241,1170526,30000.0,1025902,1897,121,3.0,1998,8266.0,Medium,1/10/2008 0:00,650LGP,650,,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Minnesota,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
9242,1170529,13500.0,266709,107,121,3.0,1992,8115.0,High,6/1/2006 0:00,D3CII,D3,C,II,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",North Carolina,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,Lever,,
9243,1170540,49000.0,1033493,2232,121,3.0,1999,3596.0,Medium,8/10/2006 0:00,PC200LC6,PC200,,LC,6,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Michigan,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9244,1170541,8500.0,1044673,9563,121,3.0,2001,3648.0,Medium,11/18/2010 0:00,863,863,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,New York,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
9245,1170550,86000.0,183273,3824,121,3.0,2000,6043.0,Medium,12/7/2006 0:00,950G,950,G,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,California,WL,Wheel Loader,,OROPS,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9246,1170556,38000.0,354644,3542,121,3.0,2004,279.0,Low,5/5/2011 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Kansas,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9247,1170561,53000.0,1025007,9124,121,3.0,1995,0.0,,5/17/2007 0:00,WA500,WA500,,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,South Dakota,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9248,1170562,10500.0,1020233,4711,121,3.0,1000,11119.0,Low,4/17/2008 0:00,550G,550,G,,,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Arkansas,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
9249,1170565,24000.0,1043688,4605,121,3.0,2005,3240.0,Medium,5/19/2011 0:00,310G,310,G,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9250,1170568,8000.0,1063336,17238,121,3.0,2002,3169.0,Low,8/25/2011 0:00,331D,331,D,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Washington,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9251,1170569,8000.0,1069553,4793,121,3.0,1000,7800.0,Low,4/16/2009 0:00,710C,710,C,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Michigan,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9252,1170574,9500.0,1024508,3176,121,3.0,1986,0.0,,6/16/2005 0:00,580SUPER E,580,SUPER E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,North Carolina,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9253,1170575,10500.0,1057722,10463,121,3.0,2002,908.0,Low,11/15/2007 0:00,EC15,EC15,,,,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9254,1170576,16000.0,1068310,7014,121,3.0,2002,495.0,Low,11/3/2005 0:00,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Tennessee,SSL,Skid Steer Loaders,,OROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9255,1170578,45000.0,531576,1453,121,3.0,2004,8363.0,High,10/21/2010 0:00,928GZ,928,G,,Z,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9256,1170580,66000.0,3357,4132,121,3.0,2002,8179.0,Medium,2/25/2010 0:00,D6R,D6,R,,,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",North Carolina,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Straight,Finger Tip,,
9257,1170583,39000.0,1062129,3051,121,3.0,1000,0.0,,10/14/2010 0:00,30B,30,B,,,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,30 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9258,1170585,96000.0,1001523,7106,121,3.0,1999,10508.0,Medium,5/18/2006 0:00,375,375,,,,Large / Medium,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,26 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9259,1170587,6500.0,1039627,9551,121,3.0,1998,5019.0,Medium,3/12/2009 0:00,763,763,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,California,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
9260,1170588,92000.0,1054121,16157,121,3.0,2006,3342.0,Medium,5/26/2011 0:00,90ZV,90,Z,V,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Indiana,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
